ID,Content Length,Content
559004040655142912,119,so I was walking down the street...and I saw manny fighting garfield...but gardield was losing_i waz crying so much oml
559007770460815393,1,^
559009194565435394,6,mornin
560600750292467760,14,yeah like ohno
560600938252075009,2,oh
560600992492683305,52,sorry put since the comment was deleted I didnt know
560601611706302465,7,pee nut
560601642349756427,21,can i call you tuneep
560601689804243004,33,because thats your name backwards
560602083292741658,3,idc
