ID,Channel,Content Length,Content
559110117619007509,lounge,21,Japan is just USA 2.0
559110257666686977,lounge,15,less shitty USA
559110522335658025,lounge,47,yeah china you'll get chucked into a black jail
559110566527107072,lounge,29,and get your organs harvested
559110574001094657,lounge,8,epically
559110659930062915,lounge,28,Mainland China is a shithole
559110779455143946,lounge,42,Islam banned which is actually pretty cool
559110918878003210,lounge,2,no
559110957503217668,lounge,41,it's listed so it is a capitalist country
559111136906313740,lounge,32,hong kong and singapore are epic
559111328069844993,lounge,7,ye lmao
559111371015323648,lounge,47,cops don't arrest them cause it might be raciss
559111444562444333,lounge,55,hong kong is sucessful because they are full capitalist
