ID,Content Length,Content
558759310578941962,1,😳
558759342426423323,7,Flushed
558759400689500162,46,<@!243449867345723394> when the school shooter
558759431974813707,27,<:jerry:538236426844635156>
558759479982948369,83,<:jerry:538236426844635156> <:jerry:538236426844635156> <:jerry:538236426844635156>
558759588246061083,4,when
558759759205892097,32,<@!330502591731597313> we all do
558759794941362187,37,Edgy memes were funny in 2016 tho ngl
558759865036570666,34,Because that used to be most memes
558759898956169237,33,<@!243449867345723394> I ate them
558760035581165582,95,<@536046318108409856> yeah they play the games on those pointless flatscreens my school brought
558760171346591757,54,All the kids in my school make a bracket it’s funny af
558760196390912041,16,The teachers too
558760218553483284,28,So they need to see the game
558760345905397760,70,Usually the tvs play school announcements and a bunch of school photos
558760427132289024,98,But occasionally if it’s like Jesuit spirit week (my school is Jesuit)_ they play some short video
558760564071858196,46,They played the PyeongChang olympics last year
558760646729269278,5,It is
558760677838422027,44,My school spends a lot of money to look nice
558760703415025667,25,Lobby got renovated in 15
558760774680707092,47,Then last year they added a new chapel and shit
558760830246715456,24,we use our chapel though
558760883048677387,62,This year they’re renovating a side of the school to expand it
558761030348701733,29,You go to a co-Ed or all boys
558761088854786110,16,I go to all boys
558761095700021248,1,👌
558761128155676695,32,Catholic but no one gives a fuck
558761196090556416,56,I’m Muslim and I also don’t give a fuck so yeah whatever
558761991230193704,7,Depends
558762086361202691,88,My catholic middle school shoved faith and good values down our asses I hated it so much
558762139217821726,57,I had to say god bless you every time a teacher passed by
558762195119505439,51,High school is super chill though_ they don’t do it
558762283329912833,45,They teach religion just like any other class
558762322357911554,40,Mass is kinda boring but that’s about it
558762375046758410,204,<@!330502591731597313> when NIGGERS! <:jerry:538236426844635156> <:jerry:538236426844635156> <:jerry:538236426844635156> <:jerry:538236426844635156> <:jerry:538236426844635156> <:jerry:538236426844635156>
558762476406177823,13,Up my sleeves
558762701615005736,63,We live in a sociat we live in a sociaetyw we live in a society
558762852454760460,107,Go commit thanos snap sans peter Ben Shapiro Fortnite victory royal big chungus and yeet in all the normies
558763345159913492,30,Ugandan knuckles the new meme!
558763378206834690,36,Don’t let the normies find this one!
558763477896921140,59,It’s hard to be a gay Muslim furry in 2019 post9/11 america
558763568485629962,36,No more like your mother not my toes
558763587733291009,23,I will suck your mother
558764146955517954,101,When the autistic kid thinks the suicidal emo hanging herself is a piñata <:jerry:538236426844635156>
558764273082302475,176,When the autistic girl is kinda hot so you ask her to suck your dick but she eats it instead <:jerry:538236426844635156> <:jerry:538236426844635156> <:jerry:538236426844635156>
558764362509058101,95,When the school shooter says “hey Siri” <:jerry:538236426844635156> <:jerry:538236426844635156>
558764460798509066,44,I want edgyness points I am being very funny
558764698565083139,84,<@!243126303551782912> I don’t wanna like it because I want you to keep the diamonds
558764740071915520,27,That’s why I downcrossed it
558764939825774592,137,When the black peoples and kkk and Jewish  ppl die in fire because they are normie who’s hould drink. Bleach <:bleach:538236430254735361>
