ID,Content Length,Content
558445632231178240,10,Oh god why
558446351797714944,16,Thanks I hate it
558446588641673231,27,echinoderms creep me tf out
558446703167143957,76,I once found a cool looking purple sand dollar and was holding it in my hand
558446803712737290,85,The fucking thins was alive and all it's little feet were wriggling around on my palm
558446849988755457,7,noooooo
558446873225068544,3,why
558447250741788672,28,It's anus is also it's mouth
558447370191241233,39,It also expels it's guts when in danger
558447465502605332,28,https://youtu.be/aCxKFc3XtJs
558447909570347019,24,It doesn't kill them lol
558447971713417236,19,You ever touch one?
558448271618473994,29,You should go to Monterey Bay
558448288010076180,16,It's a good time
558448511494914062,31,Don't you hate sea life tho lol
558448565207302147,31,Or is it just Marine biologists
558448648778940418,20,They're animals yeah
558448685063602189,10,It is fun!
558448719133933578,36,More fun then boring plants at least
558448795420196865,17,I did for a while
558448876961660942,44,Took a marine bio class in HS_ was hella fun
558449172458504192,96,Sea cucumbers are echinoderms btw_ related to sea urchines_ star fish_ sand dollars and all that
558453358738931712,8,Futurama
558454578903777290,6,Archer
558455541173583892,4,Woop
558455555002466324,10,Earthquake
558456501598158868,31,<:shinocool:529569462681337856>
558456708716953602,12,Puffy cheeks
558457590154002462,61,My dog has one of those pillow pets she likes to carry around
558457639823081505,49,It's a lamb that's white and fluffy just like her
558457785319424030,107,If you out it on your lap she gets hella jealous and crawls onto your lap while pushing the pillow pets off
558459308157829132,29,She's born on Valentine's day
558459328269516811,14,Pisces I think
558459338935762947,6,U dope
558459634168496129,18,Or NVM an Aquarius
558459676958916624,27,Why is Aquarius element air
558459695405203458,16,Instead of water
558460058636124180,11,ur dodgy af
558460136255913994,4,ya!!
558460187195736064,20,Cats are hella dodgy
558460238005534751,24,Cats are very unreliable
558460460308103178,42,neko girls <:hyperawoo:358633552562225152>
558460619347722241,50,I prefer wolf girls tho <:holo:529569462307913738>
558460883244810240,26,You going out drinking tn?
558460975196667909,26,Celebrate your graduation!
558460993806532610,10,Go get lit
558461208567480320,5,Wooow
558461255954858010,13,Smoke a cigar
558461463208132611,10,I feel tbh
558461535777980416,21,LA ppl are hella wack
558461778401427487,25,Smoke a celebratory cigar
558461857665515531,72,They're not that bad for you_ your mouth isn't as delicate as your lungs
558461905325522983,23,You don't inhale cigars
558462058664820737,22,Smoke crack not stoges
558462176998981633,41,Cigars are way less unhealthy than stoges
558462462656249866,24,Smoke some blended herbs
558462576271294476,78,(they actually sell them in smoke shops lmao_ shit like rosemary and all that)
558462767162458168,27,<:haHAA:529569462676881438>
558462923794808833,35,You used to mix tea with your tree?
558463098718126080,85,I know a guy who rolls FAT blunts like an inch thick packed with kief_ weed_ and hash
558463115910578196,12,Looks gnarly
558463189898231809,41,Also in Canada the call kief crystal lmao
558463399277756416,43,That guitar <:hyperawoo:358633552562225152>
558463490751201300,3,CBD
558463528227307540,24,Doesn't get you high tho
558463546216677418,12,Just relaxed
558463584687095809,8,Lmaooooo
558463639691198466,3,How
558463714882355202,51,I one took half a Korova black bar in English class
558463777624817665,63,The black bar is the most potent edible available on the market
558463805152034817,11,1000 mg THC
558463900908126218,55,So I ate like 500 mg THC my first time taking an edible
558464006126305290,31,I was high for_ no joke_ 3 days
558464189903929344,32,I slept for like 2 days straight
558464364139773963,172,I had to call my mom to pick me up early from class and she was hella worried cuz I kept passing out_ my dad took one look at me and started laughing cuz he know I was high
558464671947030529,6,I have
558464682214686731,10,Many times
558464713235890186,28,Only with weed tho thank god
558464933482987551,3,;-;
558465248240074753,164,I went to a shindig at a friend's house for Xmas in Canada cuz I didn't want to come home for break_ and her mom used to smoke cigarettes and weed with me every day
558465563530362896,1,👶
558465646912995339,52,Guess what my sister brought home last semester lmao
558465675761418256,14,Fucking salvia
558465842694717480,43,I didn't smoke it lmao I sold it to a buddy
558465860684087299,19,Was the trip sitter
558466026455433217,148,He kept falling over so I'd like push him back up into sitting position_ happened like 7 or 8 times_ he thought he was pages in a book being flipped
558466385995497498,15,You did salvia?
558466501179604992,9,Damn ally
558466510398685194,3,Sav
558466629323980820,68,Salvia is like DMTs you get brother who smokes crack under the porch
558466912263340063,94,But yeah I don't really fuck with psychedelics any.ire_ except for the the occasional but of M
558467043431809026,31,<:pepehands:529628758924197889>
558467275846320145,90,Actually_ where I went to uni is known to have the highest quality of shrroms in the world
558467305894314003,20,Prince Edward Island
558467383573086239,4,PEI?
558467511419404306,13,Prince Albert
558468017835474954,66,time to bring out the Cuban cigars <:hyperawoo:358633552562225152>
558468072365621248,17,I don't eat pasta
558468099523739669,5,Pizza
558468202427056144,33,Idk never really had italian fo9d
558468364947947531,51,I'd rather eat tacos <:yuishrug:529569462207250433>
558468384774291467,8,Actually
558468405745811457,17,Maybe I'd try lol
558468552084946955,5,Wrong
558468600147607563,42,Drugs are fun when done in a proper dosage
558468638424825857,12,Salvia mole?
558468757060583424,25,Ohh we called those yetis
558468884433469440,16,What did you see
558468992038338591,32,I'd try DMT_ idk bout salvia tho
558469160888172564,70,Lol_ you wanna hear about a greasy way to smoke hash in the Maritimes?
558469483992318002,238,You take a plastic water bottle_ and burn a small hole in the side. You take a lit cigarette_ put the hash on the cherry and stick it in the hole with the cap still on until it burns up. Unscrew the cap and inhale all the tobacco and hash
558469536584695827,19,They call them bt's
558469560571920384,12,Bottle tokes
558469672941649920,19,Real fucking greasy
558469694483333120,12,But also fun
558469721830457354,8,Why lmao
558469780550713344,54,Oh it wasn't really like a bong made of a water bottle
558469981486972949,4,Lmao
558470013686775828,13,Legend wildin
558470434681520148,4,Sure
558470454655057920,8,For beer
558470635798659076,45,That's why you always keep your frige stocked
558470784331415563,13,Brew your own
558471082483646485,73,I've just been laying in bed since like 12_ but now I can't find my pants
558471223261003780,32,True I'm just home alone anyways
558471310678818828,43,But I want to smoke a Cuban in the backyard
558471397140070405,18,I don't have pants
558471685649465346,59,It's cigar and whiskey time <:hyperawoo:358633552562225152>
558472218661748776,18,Legend let me live
558835669011660811,22,he does have a point 🤔
558836249885147155,3,oof
558836320814891012,6,gottem
558836429732708372,61,time to drink and watch Moribito <:excite:529569461473378324>
558836641662369792,58,and watch Balsa kick some ass <:ginsan:529569462886858772>
558837925685624878,1,🙃
558838134725410826,20,it'll never die Loki
558838146868183040,5,*Noki
558838727968030730,6,daddy?
558838855399374849,3,oof
558838890056777740,9,roll tide
558838921266462761,1,🌊
558839555135111178,21,I like your pfp celes
558840585847308291,12,Toouch speed
558851063520690178,89,noooooo my fav pair of sweats have a hole near the crotch <:bocchicry:354554937277022210>
558851308983943178,15,theyre so comfy
558851334934233088,30,I dont want to get rid of them
558856894735974400,30,this song makes me want to cry
558856897713930248,43,https://www.youtube.com/watch?v=7I0vkKy504U
558858973667786753,19,so Perfect Blue tn?
558859027136774174,43,<@460557512266088458> <@263138243585769472>
558859727522758657,1,😠
558859794610520075,3,aww
558859830392127489,23,maybe this weekend then
558862498669789204,61,I left mines at my sisters when I stayed with her last :pepe\
558862633370124308,23,pretty sure she sold it
558862836324106250,38,I can only find pressed these days smh
558863177341730817,49,lol_ my dr gave me way more vicodin than I needed
558863233553924097,28,traded the extra for sizzurp
558863512089395210,64,when I was prescribed addy_ I sold them in uni for like $10 each
558863534629322752,30,when theyre really more like 2
558863722655776783,56,yeah I got off t_ ade me feel like an emotionless zombie
558864026466123824,50,recently been taking Kratom to help me concentrate
558864296071659520,25,it makes my veins pop out
558867214766309386,48,watch PB wth me imp <:excite:529569461473378324>
558867443389431808,50,flip a con_ heads Perfect Blue_ tails Perfect BLue
558868121495273472,70,this is me watching horror https://www.youtube.com/watch?v=PtDOZ7pggBw
558868628968308747,2,rn
558868657703485481,15,I'm good for it
558868694244130857,28,<:excite:529569461473378324>
558868803560407072,20,<@91970544789897216>
558869311867846686,21,ok gimme 10/15 min ip
558869499969798155,19,oh I made a new one
558869573324111915,17,Perfect BLue Nom?
558869743046492180,17,its my first time
