ID,Server,Channel,Content Length,Content
558473339170193438,FlareTV - PewDiePie vs T-Series,starboard,52,🌟 **5** <#513855202797813799> ID: 558472997334155275
558759319378722845,FlareTV - PewDiePie vs T-Series,commands,97,<:redCross:405073349664833537> Dear <@549190695806697487>_ That does not seem to be a question...
558759401079439360,FlareTV - PewDiePie vs T-Series,commands,117,🎱 Question by <@549190695806697487>: *does <@312843588595875841> love me_ but no homo btw. Does he tho?*NL```NLNope.```
558759712708100106,FlareTV - PewDiePie vs T-Series,commands,86,🎱 Question by <@549190695806697487>: *does <@312843588595875841> love me?*NL```NLYES!```
558779699455852564,FlareTV - PewDiePie vs T-Series,commands,68,<a:SkyraLoading:497584859045429250> Playing rock_ scissors_ paper...
558780620625543180,FlareTV - PewDiePie vs T-Series,commands,0,
558784713649553409,FlareTV - PewDiePie vs T-Series,commands,0,
558797372155756563,FlareTV - PewDiePie vs T-Series,starboard,52,🌟 **5** <#513855202797813799> ID: 558797171344801792
558797457035886596,FlareTV - PewDiePie vs T-Series,starboard,52,🌟 **5** <#513855202797813799> ID: 558797305084379146
558802445669498890,FlareTV - PewDiePie vs T-Series,commands,19,Loading Commands...
558802883865477141,FlareTV - PewDiePie vs T-Series,commands,33,You have a total of 72024 points.
558803183892299777,FlareTV - PewDiePie vs T-Series,commands,36,Here is a kiss for you_ Adrianello 💜
558803315912343583,FlareTV - PewDiePie vs T-Series,commands,0,
558803319095689236,FlareTV - PewDiePie vs T-Series,commands,42,Here is a kiss for you_ aland_ i guess.. 💜
558803353404964879,FlareTV - PewDiePie vs T-Series,commands,6,Nya! 🐱
558803399542571052,FlareTV - PewDiePie vs T-Series,commands,0,
558803593348644874,FlareTV - PewDiePie vs T-Series,commands,38,Here is a cuddle for you_ Adrianello 💞
558803678409129994,FlareTV - PewDiePie vs T-Series,commands,31,Gently pats Adrianello's head ❤
558803782411223051,FlareTV - PewDiePie vs T-Series,commands,40,Here is a nice hug for you_ Adrianello ❤
558804039870054403,FlareTV - PewDiePie vs T-Series,commands,19,Loading Commands...
558821278543380482,FlareTV - PewDiePie vs T-Series,starboard,52,🌟 **5** <#513855202797813799> ID: 558821170997362699
558827810870001664,FlareTV - PewDiePie vs T-Series,commands,19,Loading Commands...
558830701416546314,FlareTV - PewDiePie vs T-Series,commands,80,Yay! You earned 200<:ShinyYellow:324157128270938113>! Next dailies in: 12 hours.
558832578816114691,FlareTV - PewDiePie vs T-Series,commands,72,🎱 Question by <@556251957162016799>: *is Iris Adrianello?*NL```NLMaybe.```
558834588844163092,FlareTV - PewDiePie vs T-Series,commands,104,<:redCross:405073349664833537> Dear <@556251957162016799>_ time must be a valid duration or date string.
558834663993376778,FlareTV - PewDiePie vs T-Series,commands,104,<:redCross:405073349664833537> Dear <@556251957162016799>_ time must be a valid duration or date string.
558834703587868703,FlareTV - PewDiePie vs T-Series,commands,818,📃 | ***Help Message*** | __**gstart**__NLStart a new giveaway.NLNL📝 | ***Command Usage***NL`s! 《gstart|giveaway》 <time:time> <title:...string{_256}>`NLNL🔍 | ***Extended Help***NLThis command is designed to manage giveaways. You can start them with this command by giving it the time and a title. When a giveaway has been created_ Skyra will send a giveaway message and react to it with 🎉 so the members of the server can participate on it. Once the timer ends_ Skyra will retrieve all the users who reacted and send the owner of the giveaway a message in direct messages with the winner_ and other 10 possible winners (in case of needing to re-roll).NLNL⚙ | ***Explained usage***NL→ **time**: The time the giveaway should last.NL→ **title**: The title of the giveaway.NLNL🔗 | ***Examples***NL→ Skyra_ giveaway *6h A hug from Skyra.*
558834978474164235,FlareTV - PewDiePie vs T-Series,commands,104,<:redCross:405073349664833537> Dear <@556251957162016799>_ time must be a valid duration or date string.
558836334618345473,FlareTV - PewDiePie vs T-Series,commands,88,<:redCross:405073349664833537> Dear <@556251957162016799>_ title is a required argument.
558836470937550859,FlareTV - PewDiePie vs T-Series,commands,16,🎉 **GIVEAWAY** 🎉
558836726274195468,FlareTV - PewDiePie vs T-Series,commands,74,Congratulations <@516446658943385612>! You won the giveaway **ONLY ONE 1**
558844691479789583,FlareTV - PewDiePie vs T-Series,commands,0,
558847083231313921,FlareTV - PewDiePie vs T-Series,commands,80,Yay! You earned 200<:ShinyYellow:324157128270938113>! Next dailies in: 12 hours.
558867996261744659,FlareTV - PewDiePie vs T-Series,commands,62,🎱 Question by <@556251957162016799>: *no or yes?*NL```NLNope.```
558994942735941654,FlareTV - PewDiePie vs T-Series,commands,58,Here is a nice hug for you_ d a d d y b o n e r{thefuta} ❤
559004622883127297,FlareTV - PewDiePie vs T-Series,commands,72,🎱 Question by <@556251957162016799>: *should i deposit it?*NL```NLNope.```
559006656827097088,FlareTV - PewDiePie vs T-Series,commands,81,🎱 Question by <@556251957162016799>: *will we win the heist?*NL```NLMost likely.```
