ID,Content Length,Content
558994700259033089,37,Guys what happened to Madeleine McCan
558994831943401482,4,ded?
559003644650061824,103,Don't think you need knowledge of Japanese to play Kancolle. You can more or less feel your way through
559004146477301764,65,It's not like its a vn_ it has a negligible amount of text anyway
559004241914626061,41,All dialogue translations are on the wiki
559004740449599492,0,
559005117978902549,14,Rape the maids
559005172299202570,0,
559005738463133697,23,But Kohaku is better...
559005804263505926,18,I like my maids 元気
559006598991839234,48,Ion know nihongo for cool and collected but yeah
559006609037328395,7,kuudere
559006642201427969,4,くうでれ
559006669074333705,11,there we go
559007443691241472,50,btw this chapter of Higurashi is the ||Shion one||
559008529164533771,16,It’s pog already
559010598227148821,8,Hey hunt
559011407081766932,18,How you doing bro?
559011493027381251,23,Anki is so fucking hard
559011846296829968,63,nigga It's not easy if you have the memory of an eight year old
559011886755086346,29,How are you doing anyway Doop
559011940450697236,49,Good to hear hunt. Played anything good recently?
559012069878267904,29,Second kanji looks like "now"
559012085195997186,13,but different
559012226665807914,0,
559012388716937226,3,残念だ
559012798353637376,29,It's a regrettable situation?
