ID,Channel,Content Length,Content
558446854745096192,save-the-world,58,anyone having trouble with finding teamates in plabkerton?
558447357054943242,save-the-world,20,yay i just got pl 30
558759154374803456,save-the-world,21,aghh i feel like crap
558759341566590996,save-the-world,3,wat
558759532008833036,save-the-world,13,POWERING DOWN
558760552965603384,save-the-world,3,oof
559100893451124736,stw-questions,34,best perks for the super shredder?
559101086867259392,stw-questions,37,full crit damage or some crit rating?
559109250291335171,save-the-world,3,lol
559109547021565956,save-the-world,24,base kyle withought hair
559109647580266496,save-the-world,3,lol
559109772746555393,save-the-world,51,<@!233471870572167168> what is that power level lol
559110019841523713,save-the-world,88,<@145876935849934848> volcanic just kinda boring if youre in  br the volcano is so bland
559110271159762955,save-the-world,19,i want to see raids
559110521274630154,save-the-world,34,storm dungeons would be kinda cool
559110678963814406,save-the-world,52,<@145876935849934848> ok im trusting you on this one
559110849365671946,save-the-world,35,a new gamemode or two would be nice
559110946610610176,save-the-world,20,maybe some new husks
559111017959784450,save-the-world,25,TAnkk ability for soldier
559111072422952961,save-the-world,36,spawns in tank kinda like the turret
559111139208724480,save-the-world,26,<@!233471870572167168> YES
559111323384807434,save-the-world,28,<@!321045893035851776> facts
559111389470523394,save-the-world,19,EXPLOSIVE DATHBURST
559111946981474336,save-the-world,109,<@145876935849934848> if theres a jungle area in the twine zone i want to see some indiana jones temple stuff
559112975747645461,save-the-world,40,<@145876935849934848> holy crap good job
