ID,Channel,Content Length,Content
558991061796782090,general,48,hi cowcum <:GWcmeisterPeepoE:403295297159299083>
558992038104662016,general,35,and most of them looks like toddler
558992040176779294,general,25,<:LUL:529569462752641034>
558992616004386827,general,105,azur lane wont even be what it is if kancolle expanded to mobile <:GWsetmyxPeepoWeird:405337568155009024>
558992945240604672,general,128,kancolle dev are like the guy that digs a gold mine but opens it to public for some reason <:GWshinodunHaaha:389446922881990660>
558993380571611138,general,63,must be a toddlercon then <:GWshinodunHaaha:389446922881990660>
558993492471185418,general,23,first time i heard that
558993534284464158,general,24,the dev are retarded tho
558993554731565082,general,10,thats true
558993846357196820,general,11,not rly tho
558993852808167424,general,40,<:GWsetmyxPeepoWeird:405337568155009024>
558994443617828890,general,18,she looks funny af
558994453814050818,general,40,<:GWsetmyxPeepoWeird:405337568155009024>
558994762573545472,general,38,because compressed ship has more power
