ID,Content Length,Content
558443941545115658,81,Renegade Raider was s1 exclusive it’s never coming back. Y’all just keep dreaming
558444109296042004,18,It’s already dying
559049107809894400,1,K
559049578633232394,40,Fortnite is for kids. Big boys play Apex
559049767406010370,22,Cuz I play STW dumbass
559050023753744384,29,Nah Fortnite =referring to br
559050193409146880,50,Tell that to the people who don’t know what STW is
559050388779827220,34,Stop pinging me jeez it’s annoying
559050639703932958,41,Y’all Fortnite nerds seem pretty butthurt
559051078130466816,38,They just fucking trade or scam in stw
