ID,Channel,Content Length,Content
560285611265753109,fortnite-general,27,all you need is a 1060 lmao
560285726843994112,fortnite-general,77,took me 2 years to save up for it so your a lucky dude <@!460862224873947166>
560286000174333962,fortnite-general,59,gonna be real for fortnite all you need is 400$ dell laptop
560286120114520074,fortnite-general,49,and i sold my gaming pc for a laptop that’s worse
560286192470327307,fortnite-general,20,really? it’s only 10
560286278592233472,fortnite-general,32,i sold it on craigslist for 700$
560286502110887967,fortnite-general,120,buy a SSD or uninstall your free v-bucks virus_ scan your pc for viruses i recommend malware bytes <@468920366203535361>
560286668620300288,fortnite-general,40,if you play on console wipe your console
560286769560420359,fortnite-general,76,factory reset it_ then log back in you’ll have you game data just back it up
560286880491372555,fortnite-general,35,dust doesn’t affect performance lol
560286974355701771,fortnite-general,49,if you need help just dm me <@468920366203535361>
560287053883899904,fortnite-general,23,play the game  more????
560287329952989194,fortnite-general,104,dude you ever at school and it’s really quiet and then someone plays Bruh Sound Effects #2 at 57% volume
560645116537077780,fortnite-general,6,on jah
560645562748239882,fortnite-general,61,صتريهسوصرثىصحشهصرقافنيرسكيس نصوصهم  يصمسكض   ص  ول تقس  طق صص
560645762640248852,fortnite-general,91,imagine a game where’s there’s 100 players and only 1 person wins. that would be a fun game
