ID,Content Length,Content
558444992767590401,67,looking to duo 3 weeks new with pc pretty good nae dm me (gauntlet)
558445292207210497,67,looking to duo 3 weeks new with pc pretty good nae dm me (gauntlet)
558445499447902209,67,looking to duo 3 weeks new with pc pretty good nae dm me (gauntlet)
558445714057723934,67,looking to duo 3 weeks new with pc pretty good nae dm me (gauntlet)
558451283435061272,67,looking to duo 3 weeks new with pc pretty good nae dm me (gauntlet)
558451693591986176,67,looking to duo 3 weeks new with pc pretty good nae dm me (gauntlet)
558460976211558400,36,gauntlet duos nae dm me must be good
558461258802659329,36,gauntlet duos nae dm me must be good
558462441978068993,36,gauntlet duos nae dm me must be good
558462643434684446,38,gauntlet duos nae dm me must be decent
